tsne_1 tsne_2 label subject_code visual_run_index
-21.83370399 16.61994553 0 14 267
-1.38757741 2.61997437 0 14 268
4.08258629 4.47132254 0 14 269
4.50304031 9.99475098 0 14 270
2.74323606 13.88413715 0 14 271
10.00943279 18.61369133 0 14 272
5.33391094 21.80557442 0 14 273
-23.97362328 -26.59130096 0 14 274
-20.25770950 -26.12132835 0 14 275
15.77358246 10.44147873 0 14 276
15.43078995 20.93907166 0 15 277
16.61864662 22.15059662 0 15 278
17.76433182 23.63018608 0 15 279
20.12300491 23.77490425 0 15 280
22.31255722 24.36179161 0 15 281
24.15047836 24.78045654 0 15 282
25.68480301 24.69511032 0 15 283
10.74882030 -9.38502502 0 15 284
9.35936260 -10.99190998 0 15 285
10.02202606 -13.21877480 0 15 286
11.51246738 -14.87817383 0 15 287
13.53269386 -15.13260174 0 15 288
16.23182106 -15.85254002 0 15 289
14.10691738 16.25765038 0 15 290
14.08188057 18.57007790 0 15 291
15.84145069 20.81280708 0 15 292
17.95976639 22.84294319 0 15 293
20.45638847 24.00250435 0 15 294
22.70291328 24.77280807 0 15 295
24.57903099 25.11396027 0 15 296
26.68354034 24.93574333 0 15 297
10.09860802 -9.82675076 0 15 298
10.05048943 -12.77475452 0 15 299
11.82672405 -15.27406597 0 15 300
15.11712646 -15.55324841 0 15 301
17.26606369 -14.85754967 0 15 302
12.48921490 16.26706505 0 15 303
13.84520340 19.79736710 0 15 304
16.63100243 21.31052208 0 15 305
18.65156174 23.10764885 0 15 306
21.06676483 23.51571655 0 15 307
23.42321205 24.19918251 0 15 308
25.58032608 25.69014740 0 15 309
10.58447742 -8.46950436 0 15 310
9.82019424 -11.60911560 0 15 311
10.36436653 -13.70140076 0 15 312
12.50161362 -15.83748913 0 15 313
16.26010323 -15.62540817 0 15 314
13.45705318 16.57537460 0 15 315
10.59340477 18.68744469 0 15 316
16.40903473 23.17605400 0 15 317
20.38411140 22.37142944 0 15 318
22.85486031 25.91338921 0 15 319
28.15435982 25.26110077 0 15 320
9.59844875 -9.49305248 0 15 321
9.58033085 -13.51831341 0 15 322
12.24562263 -15.10674858 0 15 323
15.04168606 -15.54815769 0 15 324
17.13439178 -14.86613274 0 15 325
13.67277813 17.04298210 0 15 326
14.43138409 19.35225868 0 15 327
15.90167236 21.45693588 0 15 328
17.83536339 22.78483772 0 15 329
20.03680992 23.45495033 0 15 330
21.31093025 25.08024597 0 15 331
24.13302040 25.54971695 0 15 332
26.38960457 24.58757019 0 15 333
10.20092297 -10.27976608 0 15 334
8.98260117 -12.66399384 0 15 335
10.45043468 -14.78432465 0 15 336
13.05677605 -15.40806770 0 15 337
15.25259590 -15.95720196 0 15 338
16.79003143 -15.16489220 0 15 339
13.97794151 16.92209244 0 15 340
14.59092426 18.76491737 0 15 341
15.44304657 20.69151688 0 15 342
17.16423607 22.58522606 0 15 343
19.69825745 23.44271660 0 15 344
21.69876289 24.33967972 0 15 345
23.50320816 24.88810730 0 15 346
25.20081902 24.82166481 0 15 347
26.19936943 24.60547829 0 15 348
10.87036419 -9.81544304 0 15 349
10.38425732 -10.72176361 0 15 350
9.94841385 -12.57056713 0 15 351
10.72339916 -14.09567356 0 15 352
12.43690968 -14.93257618 0 15 353
14.29163933 -16.16046906 0 15 354
15.76894093 -16.58640099 0 15 355
14.38383389 16.23432922 0 15 356
14.46325588 17.80143929 0 15 357
14.90698910 19.52184486 0 15 358
15.91960621 21.24273682 0 15 359
17.65317154 22.12664223 0 15 360
18.87581444 23.75171089 0 15 361
6.85163116 18.91730309 0 16 362
8.83579445 15.55210209 0 16 363
8.39158726 14.07905293 0 16 364
20.30003166 -6.34299183 0 16 365
16.50496101 -6.71178389 0 16 366
5.26255894 -6.85112667 0 16 367
31.82879257 21.60617447 0 16 368
30.60123062 19.28509712 0 16 369
27.33543968 18.24519348 0 16 370
26.47740936 18.29249573 0 16 371
29.32818222 1.52154016 0 16 372
26.85835457 -2.46164489 0 16 373
19.46960449 -6.44992733 0 16 374
20.41901970 -6.29974079 0 16 375
16.46940422 -6.34462070 0 16 376
14.24003696 0.46956232 0 16 377
5.02567816 -7.49919128 0 16 378
31.81406975 21.51484680 0 16 379
30.46302223 19.63420105 0 16 380
28.72467995 17.89428329 0 16 381
31.16978264 8.75028133 0 16 382
31.58753777 5.75202179 0 16 383
9.02694416 15.64950752 0 16 384
23.93166542 -5.48434162 0 16 385
26.00496483 -2.72794366 0 16 386
18.22681618 -7.72780037 0 16 387
5.88650274 -6.17658758 0 16 388
5.16458845 -7.31699228 0 16 389
32.31380081 20.87089729 0 16 390
31.48193550 19.43398476 0 16 391
28.60547447 17.78601837 0 16 392
26.47325325 18.13291550 0 16 393
