tsne_1 tsne_2 label subject_code visual_run_index
-68.28408813 -9.65485096 0 18 568
-61.87091064 -19.88943863 0 18 569
-65.91703033 -11.85610199 0 18 570
-75.93161774 -15.76653957 0 18 571
-42.32154083 -19.79076576 0 18 572
-59.69729614 -17.30405617 0 18 573
-58.67271042 -23.13193130 0 18 574
-68.51403046 -9.21027184 0 18 575
-56.53849411 -17.58777046 0 18 576
-41.92396545 -16.84704399 0 18 577
-56.55949020 -15.79865265 0 18 578
-62.62024689 -19.23125267 0 18 579
-76.42414856 -14.36964893 0 18 580
-41.10460663 -11.51966763 0 18 581
-46.60721207 -20.62899399 0 18 582
-50.79933167 -18.22879601 0 18 583
-50.44771957 -20.97909546 0 18 584
-59.53139877 -21.92098999 0 18 585
-36.49100113 0.38834903 0 18 586
-47.24008560 -17.32467461 0 18 587
-48.41875076 -22.10194778 0 18 588
-42.02721786 -19.83838463 0 18 589
-45.77110291 -22.38556671 0 18 590
-51.34703064 -19.71654510 0 18 591
-46.13235092 -19.86256027 0 18 592
-45.33585358 -18.20080566 0 18 593
-45.17954636 -16.88523293 0 18 594
-47.72816849 -18.42022705 0 18 595
-47.35846329 -24.01303673 0 18 596
-57.73468781 -24.25271225 0 18 597
-51.67866135 -23.34050560 0 18 598
-41.17744827 -13.73910046 0 18 599
-44.46139145 -20.39096069 0 18 600
-48.84215927 -20.02532196 0 18 601
-43.55725479 -22.09075356 0 18 602
-45.29759979 -21.37698746 0 18 603
-43.75807953 -21.57624054 0 18 604
-38.72991943 -1.48883295 0 18 605
-31.67576599 9.62183285 0 19 606
-16.61122704 22.15965462 0 19 607
-1.76522493 19.42645645 0 19 608
-23.97924042 15.60865593 0 19 609
-7.73847723 18.86449623 0 19 610
-2.01030207 17.91391373 0 19 611
-14.01034164 17.83226967 0 19 612
-37.50849152 2.69917464 0 19 613
-34.82672119 14.99009514 0 19 614
-13.58250046 17.25601196 0 19 615
-12.09505939 16.99099541 0 19 616
-16.00803757 18.77413940 0 19 617
-18.04484940 21.87313271 0 19 618
-25.17131615 15.57442665 0 19 619
-13.02756023 18.91936302 0 19 620
-3.38111734 18.49385834 0 19 621
-38.36754990 12.98071003 0 19 622
-30.39054871 12.21625423 0 19 623
-4.56097841 17.61920547 0 19 624
-19.14949036 20.50167084 0 19 625
-34.65093994 -1.59136355 0 19 626
-0.81379122 18.88360977 0 19 627
-7.01068830 16.97382545 0 19 628
-36.45473480 -3.80664468 0 19 629
-45.36516571 -18.16971779 0 19 630
-20.73055840 22.84783554 0 19 631
